,time,summary,sunriseTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureHigh.1,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLowTime,apparentTemperatureLow,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMaxTime,temperatureMax,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
10,2013-01-11 01:00,Foggy in the morning and afternoon.,2013-01-11 08:00,0.0,0.0,0.0,,0.0,,2.94,2013-01-11 14:00,-5.0,2.94,2013-01-12 09:00,0.42,2013-01-11 11:00,2013-01-12 09:00,-10.16,-1.87,0.89,1010.69,2.7,7.6,301,0.61,1,5.005,,-1.84,2013-01-11 23:00,2013-01-11 14:00,2.94,-6.52,2013-01-11 23:00,0.42,2013-01-11 11:00
11,2013-01-12 01:00,"Foggy until morning, starting again in the evening.",2013-01-12 08:00,0.04,0.0,0.0,,0.0,,0.17,2013-01-12 14:00,-3.53,0.17,2013-01-13 08:00,-0.86,2013-01-12 18:00,2013-01-13 08:00,-3.53,-5.55,0.78,1018.72,2.5,6.7,278,0.47,1,8.106,,-5.0,2013-01-12 09:00,2013-01-12 14:00,0.17,-10.16,2013-01-12 09:00,-0.86,2013-01-12 18:00
12,2013-01-13 01:00,Foggy in the morning.,2013-01-13 08:00,0.08,0.0028,0.04,2013-01-13 12:00,0.11,snow,-0.94,2013-01-13 14:00,-2.64,-0.94,2013-01-14 07:00,-3.18,2013-01-13 09:00,2013-01-14 06:00,-8.34,-3.75,0.9,1020.05,2.34,6.7,76,0.87,1,5.293,,-3.53,2013-01-13 08:00,2013-01-13 14:00,-0.94,-6.83,2013-01-13 20:00,-2.15,2013-01-13 01:00
13,2013-01-14 01:00,Foggy in the morning and overnight.,2013-01-14 08:00,0.11,0.063,0.6772,2013-01-14 13:00,0.11,snow,1.19,2013-01-14 17:00,0.21,1.19,2013-01-15 09:00,-1.32,2013-01-14 20:00,2013-01-14 22:00,-2.31,-1.96,0.9,1015.64,3.74,12.93,76,0.95,1,6.287,,-2.64,2013-01-14 07:00,2013-01-14 17:00,1.19,-8.34,2013-01-14 06:00,-1.11,2013-01-14 23:00
14,2013-01-15 01:00,Foggy throughout the day.,2013-01-15 08:00,0.15,0.0181,0.2029,2013-01-15 03:00,0.11,rain,2.97,2013-01-15 15:00,1.25,2.97,2013-01-16 09:00,2.07,2013-01-15 19:00,2013-01-16 08:00,-1.75,0.88,0.96,1011.95,1.36,3.57,42,0.96,1,2.104,,0.21,2013-01-15 09:00,2013-01-15 15:00,2.97,-1.42,2013-01-15 03:00,2.07,2013-01-15 19:00
15,2013-01-16 01:00,"Foggy until morning, starting again in the evening.",2013-01-16 08:00,0.18,0.0414,0.2782,2013-01-16 06:00,0.11,rain,3.04,2013-01-16 16:00,0.13,3.04,2013-01-16 20:00,0.94,2013-01-16 16:00,2013-01-17 01:00,-2.73,1.13,0.97,1003.71,2.31,6.7,330,0.85,1,3.721,,0.13,2013-01-16 20:00,2013-01-16 16:00,3.04,-2.06,2013-01-16 13:00,2.43,2013-01-16 02:00
16,2013-01-17 01:00,Foggy in the afternoon and evening.,2013-01-17 08:00,0.21,0.0,0.0,,0.0,,1.89,2013-01-17 12:00,0.77,1.89,2013-01-18 07:00,1.49,2013-01-17 13:00,2013-01-18 08:00,-3.63,0.63,0.95,1003.41,2.03,4.91,23,0.94,1,5.606,,0.82,2013-01-17 01:00,2013-01-17 12:00,1.89,-2.73,2013-01-17 01:00,1.49,2013-01-17 13:00
17,2013-01-18 01:00,Foggy throughout the day.,2013-01-18 08:00,0.25,0.0226,0.1248,2013-01-18 14:00,0.11,snow,0.97,2013-01-18 09:00,-3.15,0.97,2013-01-19 09:00,-2.94,2013-01-18 09:00,2013-01-19 08:00,-7.93,-1.0,0.95,1002.05,3.81,6.7,332,0.97,1,4.868,,-2.16,2013-01-19 00:00,2013-01-18 03:00,1.36,-6.94,2013-01-18 23:00,-1.88,2013-01-18 01:00
18,2013-01-19 01:00,Mostly cloudy throughout the day.,2013-01-19 08:00,0.28,0.0017,0.0208,2013-01-19 03:00,0.11,snow,-1.67,2013-01-19 15:00,-2.85,-1.67,2013-01-19 20:00,-2.68,2013-01-19 17:00,2013-01-19 22:00,-6.18,-4.52,0.87,1001.81,2.8,5.81,274,0.88,1,6.21,,-3.15,2013-01-19 09:00,2013-01-19 15:00,-1.67,-7.93,2013-01-19 08:00,-2.68,2013-01-19 17:00
19,2013-01-20 01:00,Foggy in the morning and overnight.,2013-01-20 08:00,0.31,0.0033,0.0358,2013-01-20 12:00,0.11,rain,1.48,2013-01-20 15:00,1.13,1.48,2013-01-20 22:00,-0.59,2013-01-20 10:00,2013-01-20 21:00,-2.33,-0.88,0.93,1000.95,2.4,4.91,79,0.95,1,3.822,,-1.93,2013-01-20 01:00,2013-01-20 15:00,1.48,-5.4,2013-01-20 04:00,-0.55,2013-01-20 23:00
20,2013-01-21 01:00,Foggy throughout the day.,2013-01-21 08:00,0.34,0.0094,0.0336,2013-01-21 14:00,0.11,rain,4.81,2013-01-21 16:00,0.23,4.81,2013-01-22 09:00,3.79,2013-01-21 17:00,2013-01-22 07:00,-3.58,2.46,0.98,997.36,2.06,3.71,16,0.89,1,2.88,,1.55,2013-01-21 03:00,2013-01-21 16:00,4.81,-1.39,2013-01-21 01:00,3.79,2013-01-21 17:00
21,2013-01-22 01:00,Foggy in the morning and overnight.,2013-01-22 08:00,0.37,0.0032,0.0458,2013-01-22 23:00,0.11,snow,0.91,2013-01-22 08:00,-2.56,0.91,2013-01-23 08:00,-2.9,2013-01-22 09:00,2013-01-23 05:00,-7.54,-0.73,0.93,1001.32,3.97,6.7,300,0.98,1,4.781,,-1.32,2013-01-23 00:00,2013-01-22 01:00,2.35,-5.67,2013-01-22 22:00,-0.28,2013-01-22 01:00
22,2013-01-23 01:00,"Foggy until morning, starting again in the evening.",2013-01-23 08:00,0.4,0.0658,0.7395,2013-01-23 10:00,0.11,snow,1.02,2013-01-23 16:00,-1.08,1.02,2013-01-24 09:00,0.35,2013-01-23 18:00,2013-01-24 09:00,-5.13,-2.13,0.91,1009.22,2.32,4.91,275,0.92,1,3.459,,-2.56,2013-01-23 08:00,2013-01-23 16:00,1.02,-7.54,2013-01-23 05:00,0.35,2013-01-23 18:00
23,2013-01-24 01:00,Foggy in the morning.,2013-01-24 08:00,0.43,0.0,0.0,,0.0,,1.12,2013-01-24 16:00,-2.16,1.12,2013-01-25 09:00,-2.4,2013-01-24 17:00,2013-01-25 07:00,-6.87,-1.12,0.94,1008.92,3.01,4.94,40,0.86,1,3.536,,-1.08,2013-01-24 09:00,2013-01-24 16:00,1.12,-5.13,2013-01-24 09:00,-0.2,2013-01-24 01:00
24,2013-01-25 01:00,Mostly cloudy throughout the day.,2013-01-25 08:00,0.46,0.0,0.0,,0.0,,-0.59,2013-01-25 14:00,-4.14,-0.59,2013-01-26 07:00,-4.47,2013-01-25 14:00,2013-01-26 06:00,-8.72,-5.88,0.73,1011.66,4.02,6.7,338,0.81,1,8.915,,-3.45,2013-01-26 00:00,2013-01-25 14:00,-0.59,-8.18,2013-01-25 20:00,-4.47,2013-01-25 14:00
25,2013-01-26 01:00,Mostly cloudy throughout the day.,2013-01-26 08:00,0.49,0.0,0.0,,0.0,,-1.04,2013-01-26 14:00,-9.15,-1.04,2013-01-27 08:00,-1.12,2013-01-26 16:00,2013-01-27 08:00,-9.15,-7.34,0.72,1016.16,2.29,4.47,339,0.78,1,9.543,,-4.14,2013-01-26 07:00,2013-01-26 14:00,-1.04,-8.72,2013-01-26 06:00,-1.12,2013-01-26 16:00
26,2013-01-27 01:00,Foggy in the morning.,2013-01-27 08:00,0.52,0.0025,0.0277,2013-01-28 00:00,0.11,snow,-1.54,2013-01-27 19:00,-1.66,-1.54,2013-01-28 09:00,-3.55,2013-01-27 20:00,2013-01-28 05:00,-4.66,-6.27,0.87,1016.86,1.58,2.97,207,0.58,1,4.439,,-9.15,2013-01-27 08:00,2013-01-27 22:00,-1.17,-9.15,2013-01-27 08:00,-3.55,2013-01-27 20:00
27,2013-01-28 01:00,Foggy throughout the day.,2013-01-28 08:00,0.55,0.0092,0.0527,2013-01-28 13:00,0.11,snow,0.37,2013-01-28 15:00,-7.23,0.37,2013-01-29 04:00,0.37,2013-01-28 15:00,2013-01-29 09:00,-7.72,-1.81,0.94,1016.31,1.43,3.57,138,0.97,1,2.667,,-1.66,2013-01-28 09:00,2013-01-28 15:00,0.37,-4.66,2013-01-28 05:00,0.37,2013-01-28 15:00
28,2013-01-29 01:00,"Foggy until afternoon, starting again overnight.",2013-01-29 08:00,0.59,0.0012,0.0277,2013-01-29 16:00,0.11,rain,2.37,2013-01-29 16:00,1.42,2.37,2013-01-30 01:00,0.14,2013-01-29 18:00,2013-01-30 03:00,-1.05,-2.04,0.93,1020.19,1.63,3.43,201,0.74,1,3.495,,-7.23,2013-01-29 04:00,2013-01-29 16:00,2.37,-7.72,2013-01-29 09:00,1.49,2013-01-30 00:00
29,2013-01-30 01:00,Foggy in the morning and afternoon.,2013-01-30 08:00,0.62,0.0269,0.1641,2013-01-30 09:00,0.11,rain,6.16,2013-01-30 15:00,3.46,6.16,2013-01-31 02:00,4.23,2013-01-30 17:00,2013-01-31 03:00,0.1,2.56,0.95,1015.03,1.91,3.21,211,0.93,1,4.717,,1.42,2013-01-30 01:00,2013-01-30 15:00,6.16,-1.05,2013-01-30 03:00,4.23,2013-01-30 17:00
30,2013-01-31 01:00,Windy in the morning and afternoon.,2013-01-31 08:00,0.65,0.0,0.0,2013-01-31 01:00,0.0,,10.16,2013-01-31 15:00,3.74,10.16,2013-02-01 03:00,10.16,2013-01-31 15:00,2013-02-01 08:00,1.46,0.9,0.68,1013.73,5.36,18.84,290,0.59,2,9.995,,3.46,2013-01-31 02:00,2013-01-31 15:00,10.16,0.1,2013-01-31 03:00,10.16,2013-01-31 15:00
31,2013-02-01 01:00,Mostly cloudy throughout the day.,2013-02-01 08:00,0.69,0.0,0.0,,0.0,,10.38,2013-02-01 14:00,5.68,10.38,2013-02-02 08:00,10.38,2013-02-01 14:00,2013-02-02 04:00,2.85,0.42,0.66,1009.57,3.85,14.3,243,0.75,2,9.993,,3.74,2013-02-01 03:00,2013-02-01 14:00,10.38,0.96,2013-02-01 10:00,10.38,2013-02-01 14:00
32,2013-02-02 01:00,Foggy in the afternoon.,2013-02-02 08:00,0.72,0.0673,0.3242,2013-02-02 14:00,0.11,rain,7.1,2013-02-02 16:00,2.06,7.1,2013-02-03 09:00,5.96,2013-02-02 15:00,2013-02-03 09:00,-2.39,3.85,0.87,994.82,3.38,5.62,233,0.93,1,7.927,,4.06,2013-02-03 00:00,2013-02-02 16:00,7.1,-0.02,2013-02-02 23:00,5.96,2013-02-02 15:00
33,2013-02-03 01:00,Foggy in the morning and afternoon.,2013-02-03 08:00,0.76,0.0439,0.1733,2013-02-03 05:00,0.11,rain,2.23,2013-02-03 08:00,-2.12,2.23,2013-02-04 04:00,-1.84,2013-02-03 08:00,2013-02-04 00:00,-4.64,-0.44,0.86,1006.93,4.81,8.49,317,0.87,1,7.439,,-0.85,2013-02-04 00:00,2013-02-03 01:00,4.08,-5.27,2013-02-03 15:00,0.93,2013-02-03 01:00
34,2013-02-04 01:00,Mostly cloudy throughout the day.,2013-02-04 08:00,0.8,0.0,0.0,,0.0,,3.28,2013-02-04 16:00,0.42,3.28,2013-02-05 08:00,0.18,2013-02-04 10:00,2013-02-05 08:00,-1.8,-2.24,0.81,1014.45,2.31,5.37,219,0.72,2,9.665,,-2.12,2013-02-04 04:00,2013-02-04 16:00,3.28,-4.21,2013-02-04 02:00,1.28,2013-02-04 23:00
35,2013-02-05 01:00,Mostly cloudy throughout the day.,2013-02-05 08:00,0.83,0.0,0.0,,0.0,,6.25,2013-02-05 17:00,1.59,6.25,2013-02-06 01:00,4.8,2013-02-05 18:00,2013-02-06 01:00,0.03,0.88,0.86,1009.83,1.94,4.91,175,0.84,1,9.995,,0.42,2013-02-05 08:00,2013-02-05 17:00,6.25,-1.8,2013-02-05 08:00,4.87,2013-02-05 21:00
36,2013-02-06 01:00,Foggy in the morning and overnight.,2013-02-06 08:00,0.87,0.0398,0.2489,2013-02-06 11:00,0.11,rain,3.54,2013-02-06 17:00,0.19,3.54,2013-02-07 05:00,3.35,2013-02-06 16:00,2013-02-07 07:00,-3.03,1.66,0.94,1000.17,1.54,4.02,347,0.93,2,7.623,,1.09,2013-02-07 00:00,2013-02-06 17:00,3.54,-1.97,2013-02-07 00:00,3.35,2013-02-06 16:00
37,2013-02-07 01:00,Foggy in the morning.,2013-02-07 08:00,0.91,0.0456,0.2288,2013-02-07 04:00,0.11,snow,1.69,2013-02-07 17:00,-3.83,1.69,2013-02-08 09:00,-0.24,2013-02-07 16:00,2013-02-08 03:00,-5.6,-0.74,0.9,1001.92,3.21,6.26,298,0.82,2,7.178,,-0.28,2013-02-08 00:00,2013-02-07 17:00,1.69,-4.37,2013-02-08 00:00,-0.24,2013-02-07 16:00
38,2013-02-08 01:00,Mostly cloudy throughout the day.,2013-02-08 08:00,0.95,0.0,0.0,,0.0,,3.17,2013-02-08 14:00,-5.83,3.17,2013-02-09 07:00,0.33,2013-02-08 14:00,2013-02-09 07:00,-5.83,-4.04,0.78,1009.41,2.45,4.91,334,0.47,2,9.993,,-3.83,2013-02-08 09:00,2013-02-08 14:00,3.17,-5.6,2013-02-08 03:00,0.33,2013-02-08 14:00
39,2013-02-09 01:00,Foggy in the afternoon and evening.,2013-02-09 07:00,0.98,0.0034,0.0249,2013-02-09 23:00,0.11,snow,0.58,2013-02-09 13:00,-2.63,0.58,2013-02-10 00:00,0.37,2013-02-09 14:00,2013-02-09 22:00,-5.32,-3.88,0.9,1013.46,1.4,4.91,352,0.68,2,6.441,,-5.83,2013-02-09 07:00,2013-02-09 13:00,0.58,-5.83,2013-02-09 07:00,0.37,2013-02-09 14:00
40,2013-02-10 01:00,Foggy throughout the day.,2013-02-10 07:00,0.02,0.0361,0.1094,2013-02-10 15:00,0.11,snow,-1.03,2013-02-10 15:00,-4.12,-1.03,2013-02-11 08:00,-1.53,2013-02-10 18:00,2013-02-10 21:00,-4.62,-2.61,0.95,1012.69,1.81,5.37,338,1.0,2,2.538,,-3.73,2013-02-11 00:00,2013-02-10 15:00,-1.03,-5.2,2013-02-10 03:00,-1.53,2013-02-10 18:00
41,2013-02-11 01:00,Foggy until evening.,2013-02-11 07:00,0.06,0.0,0.0,,0.0,,-0.46,2013-02-11 16:00,-4.29,-0.46,2013-02-11 20:00,-1.67,2013-02-11 12:00,2013-02-11 20:00,-9.18,-4.61,0.9,1013.71,2.17,5.81,117,0.85,2,3.05,,-4.42,2013-02-11 19:00,2013-02-11 16:00,-0.46,-10.01,2013-02-11 19:00,-1.67,2013-02-11 12:00
42,2013-02-12 01:00,Foggy in the afternoon.,2013-02-12 07:00,0.09,0.0016,0.0374,2013-02-13 00:00,0.11,rain,1.85,2013-02-12 16:00,1.66,1.85,2013-02-12 20:00,-1.46,2013-02-12 20:00,2013-02-12 23:00,-1.49,-3.26,0.79,1010.97,3.56,6.7,87,0.97,2,8.21,,-3.88,2013-02-12 01:00,2013-02-12 22:00,2.29,-8.02,2013-02-12 02:00,-1.02,2013-02-12 22:00
43,2013-02-13 01:00,Mostly cloudy throughout the day.,2013-02-13 07:00,0.12,0.0046,0.0637,2013-02-13 01:00,0.11,rain,6.12,2013-02-13 16:00,1.98,6.12,2013-02-14 08:00,4.62,2013-02-13 16:00,2013-02-13 20:00,-0.7,1.0,0.85,1014.49,2.13,4.91,19,0.78,2,9.417,,1.94,2013-02-13 01:00,2013-02-13 16:00,6.12,-0.99,2013-02-13 01:00,4.62,2013-02-13 16:00
44,2013-02-14 01:00,Foggy throughout the day.,2013-02-14 07:00,0.16,0.0089,0.0546,2013-02-14 15:00,0.11,rain,3.21,2013-02-14 16:00,1.73,3.21,2013-02-15 06:00,3.16,2013-02-14 13:00,2013-02-14 20:00,0.68,1.81,0.95,1019.51,1.18,3.18,346,0.94,2,4.701,,1.98,2013-02-14 08:00,2013-02-14 16:00,3.21,-0.36,2013-02-14 07:00,3.16,2013-02-14 13:00
45,2013-02-15 01:00,Foggy in the morning.,2013-02-15 07:00,0.19,0.0,0.0,,0.0,,7.16,2013-02-15 16:00,1.68,7.16,2013-02-16 06:00,6.49,2013-02-15 15:00,2013-02-16 08:00,-1.25,2.49,0.94,1019.05,0.86,4.02,317,0.82,2,4.981,,1.73,2013-02-15 06:00,2013-02-15 16:00,7.16,-0.24,2013-02-16 00:00,6.49,2013-02-15 15:00
46,2013-02-16 01:00,Foggy in the morning and overnight.,2013-02-16 07:00,0.22,0.0,0.0,,0.0,,7.16,2013-02-16 16:00,-1.19,7.16,2013-02-17 02:00,7.16,2013-02-16 16:00,2013-02-17 04:00,-2.23,0.45,0.85,1021.99,1.97,4.02,315,0.32,2,6.135,,-0.04,2013-02-17 00:00,2013-02-16 16:00,7.16,-1.36,2013-02-16 23:00,7.16,2013-02-16 16:00
47,2013-02-17 01:00,Foggy in the morning.,2013-02-17 07:00,0.25,0.0,0.0,,0.0,,3.16,2013-02-17 15:00,0.27,3.16,2013-02-18 09:00,3.16,2013-02-17 15:00,2013-02-18 09:00,-1.93,-0.3,0.89,1022.8,0.89,3.57,63,0.86,2,6.197,,-1.19,2013-02-17 02:00,2013-02-17 15:00,3.16,-2.23,2013-02-17 04:00,3.16,2013-02-17 15:00
48,2013-02-18 01:00,Foggy in the morning and overnight.,2013-02-18 07:00,0.28,0.0,0.0,,0.0,,4.01,2013-02-18 17:00,-2.29,4.01,2013-02-19 03:00,4.01,2013-02-18 17:00,2013-02-19 03:00,-2.29,-1.25,0.83,1021.42,1.01,2.68,136,0.83,2,7.96,,-1.36,2013-02-18 23:00,2013-02-18 17:00,4.01,-2.19,2013-02-18 10:00,4.01,2013-02-18 17:00
49,2013-02-19 01:00,Foggy in the morning and overnight.,2013-02-19 07:00,0.31,0.0054,0.0546,2013-02-19 23:00,0.11,rain,4.39,2013-02-19 15:00,0.23,4.39,2013-02-20 08:00,1.79,2013-02-19 15:00,2013-02-19 23:00,-2.6,-1.49,0.86,1015.68,1.95,4.91,240,0.7,2,4.851,,-2.29,2013-02-19 03:00,2013-02-19 15:00,4.39,-2.6,2013-02-19 23:00,1.79,2013-02-19 15:00
50,2013-02-20 01:00,Mostly cloudy throughout the day.,2013-02-20 07:00,0.34,0.0003,0.0069,2013-02-20 01:00,0.11,rain,3.59,2013-02-20 14:00,-4.99,3.59,2013-02-21 07:00,-0.29,2013-02-20 17:00,2013-02-21 07:00,-8.08,-2.14,0.8,1015.55,3.13,7.15,275,0.62,2,8.832,,-1.75,2013-02-21 00:00,2013-02-20 14:00,3.59,-4.93,2013-02-20 22:00,-0.29,2013-02-20 17:00
51,2013-02-21 01:00,Mostly cloudy throughout the day.,2013-02-21 07:00,0.37,0.0,0.0,,0.0,,2.53,2013-02-21 16:00,-1.95,2.53,2013-02-22 09:00,0.22,2013-02-21 16:00,2013-02-22 07:00,-5.32,-5.59,0.73,1018.31,1.99,3.61,10,0.47,2,9.993,,-4.99,2013-02-21 07:00,2013-02-21 16:00,2.53,-8.08,2013-02-21 07:00,0.22,2013-02-21 16:00
52,2013-02-22 01:00,"Foggy until afternoon, starting again overnight.",2013-02-22 07:00,0.4,0.0415,0.6028,2013-02-22 13:00,0.11,snow,0.41,2013-02-22 20:00,0.41,0.41,2013-02-22 20:00,0.36,2013-02-22 15:00,2013-02-23 05:00,-2.61,-1.66,0.92,1010.29,2.07,6.7,29,0.98,2,3.931,,-1.95,2013-02-22 09:00,2013-02-23 00:00,0.67,-5.32,2013-02-22 07:00,0.67,2013-02-23 00:00
53,2013-02-23 01:00,Overcast throughout the day.,2013-02-23 07:00,0.43,0.0385,0.1667,2013-02-23 15:00,0.11,rain,4.42,2013-02-23 20:00,4.42,4.42,2013-02-23 20:00,1.71,2013-02-23 20:00,2013-02-24 05:00,1.59,2.1,0.95,1007.77,3.09,7.6,97,0.93,2,6.285,,0.69,2013-02-23 01:00,2013-02-24 00:00,5.22,-2.61,2013-02-23 05:00,3.4,2013-02-24 00:00
54,2013-02-24 01:00,Overcast throughout the day.,2013-02-24 07:00,0.47,0.0503,0.2356,2013-02-24 05:00,0.11,rain,7.26,2013-02-24 20:00,6.01,7.26,2013-02-25 08:00,4.69,2013-02-24 20:00,2013-02-25 07:00,3.35,4.96,0.92,1010.77,3.9,8.05,102,0.93,2,9.293,,4.93,2013-02-24 01:00,2013-02-24 21:00,7.34,1.59,2013-02-24 05:00,5.21,2013-02-24 23:00
55,2013-02-25 01:00,Mostly cloudy throughout the day.,2013-02-25 07:00,0.5,0.0009,0.0228,2013-02-25 01:00,0.11,rain,9.76,2013-02-25 17:00,6.74,9.76,2013-02-26 08:00,9.22,2013-02-25 18:00,2013-02-26 05:00,5.93,5.63,0.87,1017.97,2.69,6.7,104,0.83,2,10.002,,6.01,2013-02-25 08:00,2013-02-25 17:00,9.76,3.35,2013-02-25 07:00,9.22,2013-02-25 18:00
56,2013-02-26 01:00,Mostly cloudy throughout the day.,2013-02-26 07:00,0.53,0.0,0.0,,0.0,,11.8,2013-02-26 16:00,3.82,11.8,2013-02-27 08:00,11.8,2013-02-26 16:00,2013-02-27 05:00,3.02,5.94,0.84,1020.33,1.63,4.02,84,0.82,2,9.667,,5.95,2013-02-27 00:00,2013-02-26 16:00,11.8,5.02,2013-02-27 00:00,11.8,2013-02-26 16:00
57,2013-02-27 01:00,Mostly cloudy throughout the day.,2013-02-27 07:00,0.57,0.0,0.0,,0.0,,8.58,2013-02-27 16:00,3.18,8.58,2013-02-28 08:00,8.37,2013-02-27 17:00,2013-02-28 08:00,3.18,4.08,0.87,1023.95,1.26,3.14,318,0.83,2,8.335,,3.82,2013-02-27 08:00,2013-02-27 16:00,8.58,3.02,2013-02-27 05:00,8.37,2013-02-27 17:00
58,2013-02-28 01:00,Foggy in the morning and overnight.,2013-02-28 07:00,0.6,0.0,0.0,,0.0,,10.51,2013-02-28 16:00,-0.84,10.51,2013-03-01 06:00,10.51,2013-02-28 16:00,2013-03-01 07:00,-2.04,1.65,0.77,1026.12,0.97,3.57,207,0.39,3,7.271,,1.43,2013-03-01 00:00,2013-02-28 16:00,10.51,1.43,2013-03-01 00:00,10.51,2013-02-28 16:00
