,time,summary,sunriseTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureHigh.1,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLowTime,apparentTemperatureLow,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMaxTime,temperatureMax,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
10,2010-01-11 01:00,Mostly cloudy throughout the day.,2010-01-11 08:00,0.89,0.0,0.0,,0.0,,3.9,2010-01-11 15:00,-2.59,3.9,2010-01-12 09:00,1.77,2010-01-11 15:00,2010-01-12 08:00,-5.28,-2.52,0.78,1015.24,2.63,3.57,299,0.44,1,7.43,,-2.13,2010-01-12 00:00,2010-01-11 15:00,3.9,-4.52,2010-01-11 21:00,1.77,2010-01-11 15:00
11,2010-01-12 01:00,Foggy in the morning and overnight.,2010-01-12 08:00,0.92,0.0,0.0,,0.0,,1.75,2010-01-12 14:00,-1.66,1.75,2010-01-13 08:00,0.93,2010-01-12 17:00,2010-01-12 22:00,-1.86,-3.26,0.82,1017.76,1.53,2.94,307,0.64,1,6.163,,-2.59,2010-01-12 09:00,2010-01-12 14:00,1.75,-5.28,2010-01-12 08:00,0.93,2010-01-12 17:00
12,2010-01-13 01:00,Foggy throughout the day.,2010-01-13 08:00,0.96,0.0,0.0,,0.0,,0.3,2010-01-13 16:00,-0.31,0.3,2010-01-14 07:00,0.3,2010-01-13 16:00,2010-01-14 07:00,-0.31,-2.16,0.88,1015.96,0.77,2.56,146,1.0,1,2.851,,-1.66,2010-01-13 08:00,2010-01-13 16:00,0.3,-1.66,2010-01-13 08:00,0.3,2010-01-13 16:00
13,2010-01-14 01:00,Foggy in the morning.,2010-01-14 08:00,0.99,0.0,0.0,,0.0,,1.16,2010-01-14 16:00,-0.66,1.16,2010-01-15 09:00,1.16,2010-01-14 16:00,2010-01-15 08:00,-2.37,-1.91,0.85,1017.28,0.61,1.26,82,0.95,1,5.126,,-0.58,2010-01-14 22:00,2010-01-14 16:00,1.16,-0.58,2010-01-14 22:00,1.16,2010-01-14 16:00
14,2010-01-15 01:00,"Foggy until morning, starting again in the evening.",2010-01-15 08:00,0.02,0.0,0.0,,0.0,,1.27,2010-01-15 16:00,-6.59,1.27,2010-01-16 07:00,0.76,2010-01-15 15:00,2010-01-16 07:00,-6.59,-2.59,0.89,1024.9,0.95,1.99,68,0.72,1,3.745,,-4.49,2010-01-16 00:00,2010-01-15 16:00,1.27,-4.49,2010-01-16 00:00,0.76,2010-01-15 15:00
15,2010-01-16 01:00,"Foggy until morning, starting again in the evening.",2010-01-16 08:00,0.05,0.0,0.0,,0.0,,0.27,2010-01-16 14:00,-2.88,0.27,2010-01-16 23:00,-0.79,2010-01-16 12:00,2010-01-17 04:00,-6.83,-4.49,0.91,1031.32,1.32,3.03,107,0.48,1,3.035,,-6.59,2010-01-16 07:00,2010-01-16 14:00,0.27,-6.59,2010-01-16 07:00,-0.79,2010-01-16 12:00
16,2010-01-17 01:00,Foggy in the morning and overnight.,2010-01-17 08:00,0.08,0.0,0.0,,0.0,,-0.71,2010-01-17 15:00,-1.98,-0.71,2010-01-18 08:00,-4.36,2010-01-17 13:00,2010-01-18 01:00,-5.22,-2.65,0.92,1026.08,2.98,3.83,108,1.0,1,4.063,,-2.83,2010-01-17 01:00,2010-01-17 15:00,-0.71,-6.83,2010-01-17 04:00,-4.36,2010-01-17 13:00
17,2010-01-18 01:00,Foggy throughout the day.,2010-01-18 08:00,0.11,0.0,0.0,,0.0,,0.18,2010-01-18 15:00,-2.91,0.18,2010-01-19 07:00,0.18,2010-01-18 15:00,2010-01-19 07:00,-2.91,-2.27,0.93,1025.65,1.2,2.75,80,0.94,1,2.746,,-2.34,2010-01-18 23:00,2010-01-18 15:00,0.18,-5.22,2010-01-18 01:00,0.18,2010-01-18 15:00
18,2010-01-19 01:00,Foggy throughout the day.,2010-01-19 08:00,0.14,0.0037,0.0531,2010-01-19 13:00,0.14,snow,1.23,2010-01-19 14:00,-1.03,1.23,2010-01-20 07:00,1.23,2010-01-19 14:00,2010-01-20 07:00,-1.03,-1.85,0.93,1023.62,0.75,1.56,294,0.64,1,2.434,,-2.91,2010-01-19 07:00,2010-01-19 14:00,1.23,-2.91,2010-01-19 07:00,1.23,2010-01-19 14:00
19,2010-01-20 01:00,Foggy throughout the day.,2010-01-20 08:00,0.17,0.0,0.0,,0.0,,0.66,2010-01-20 14:00,-4.03,0.66,2010-01-21 08:00,0.22,2010-01-20 12:00,2010-01-21 08:00,-8.18,-1.79,0.92,1017.91,1.19,2.88,102,0.98,1,1.815,,-2.63,2010-01-21 00:00,2010-01-20 14:00,0.66,-6.28,2010-01-21 00:00,0.22,2010-01-20 12:00
20,2010-01-21 01:00,Foggy in the morning.,2010-01-21 08:00,0.2,0.0,0.0,,0.0,,-1.98,2010-01-21 19:00,-4.58,-1.98,2010-01-22 09:00,-4.69,2010-01-21 20:00,2010-01-22 09:00,-7.64,-4.94,0.85,1021.7,2.46,4.86,32,0.99,1,5.856,,-4.03,2010-01-21 08:00,2010-01-21 22:00,-1.96,-8.18,2010-01-21 08:00,-2.09,2010-01-22 00:00
21,2010-01-22 01:00,Overcast throughout the day.,2010-01-22 08:00,0.23,0.0,0.0,,0.0,,-2.88,2010-01-22 15:00,-4.09,-2.88,2010-01-22 23:00,-2.88,2010-01-22 15:00,2010-01-23 05:00,-6.64,-6.27,0.81,1027.38,1.37,2.18,82,0.98,1,6.963,,-4.58,2010-01-22 09:00,2010-01-22 01:00,-2.55,-7.64,2010-01-22 09:00,-2.55,2010-01-22 01:00
22,2010-01-23 01:00,Mostly cloudy throughout the day.,2010-01-23 08:00,0.26,0.0,0.0,,0.0,,-0.86,2010-01-23 14:00,-9.47,-0.86,2010-01-24 03:00,-3.31,2010-01-23 10:00,2010-01-24 03:00,-9.47,-8.19,0.74,1030.42,1.41,2.68,35,0.5,1,6.894,,-8.65,2010-01-24 00:00,2010-01-23 14:00,-0.86,-8.65,2010-01-24 00:00,-3.31,2010-01-23 10:00
23,2010-01-24 01:00,Foggy overnight.,2010-01-24 08:00,0.3,0.0,0.0,,0.0,,-2.76,2010-01-24 16:00,-12.74,-2.76,2010-01-25 06:00,-3.17,2010-01-24 15:00,2010-01-25 06:00,-12.74,-9.63,0.83,1033.11,0.7,1.82,83,0.54,1,5.753,,-11.07,2010-01-25 00:00,2010-01-24 16:00,-2.76,-11.07,2010-01-25 00:00,-3.17,2010-01-24 15:00
24,2010-01-25 01:00,Mostly cloudy throughout the day.,2010-01-25 08:00,0.33,0.0,0.0,,0.0,,-3.49,2010-01-25 15:00,-8.06,-3.49,2010-01-26 02:00,-7.17,2010-01-25 14:00,2010-01-25 22:00,-11.08,-11.42,0.78,1036.81,1.49,2.86,91,0.55,1,5.812,,-12.74,2010-01-25 06:00,2010-01-25 15:00,-3.49,-12.74,2010-01-25 06:00,-7.17,2010-01-25 14:00
25,2010-01-26 01:00,Mostly cloudy throughout the day.,2010-01-26 08:00,0.37,0.0,0.0,,0.0,,-2.83,2010-01-26 16:00,-14.69,-2.83,2010-01-27 08:00,-4.6,2010-01-26 12:00,2010-01-27 05:00,-16.21,-11.35,0.67,1035.69,1.27,2.68,63,0.72,1,6.57,,-8.06,2010-01-26 02:00,2010-01-26 16:00,-2.83,-10.55,2010-01-26 01:00,-4.6,2010-01-26 12:00
26,2010-01-27 01:00,"Foggy until morning, starting again in the evening.",2010-01-27 08:00,0.41,0.0,0.0,,0.0,,-4.09,2010-01-27 15:00,-14.21,-4.09,2010-01-28 04:00,-6.19,2010-01-27 12:00,2010-01-28 03:00,-17.54,-13.86,0.76,1029.34,1.15,2.97,239,0.18,1,3.562,,-14.69,2010-01-27 08:00,2010-01-27 15:00,-4.09,-16.21,2010-01-27 05:00,-6.19,2010-01-27 12:00
27,2010-01-28 01:00,Foggy in the morning and afternoon.,2010-01-28 08:00,0.44,0.0,0.0,,0.0,,-5.76,2010-01-28 17:00,-6.9,-5.76,2010-01-29 05:00,-9.43,2010-01-28 18:00,2010-01-29 05:00,-10.35,-11.81,0.79,1008.5,2.16,4.34,186,0.79,1,3.555,,-14.21,2010-01-28 04:00,2010-01-28 17:00,-5.76,-17.54,2010-01-28 03:00,-8.45,2010-01-28 21:00
28,2010-01-29 01:00,Foggy in the morning.,2010-01-29 08:00,0.48,0.0,0.0,,0.0,,0.08,2010-01-29 15:00,-4.53,0.08,2010-01-29 23:00,-2.76,2010-01-29 16:00,2010-01-29 23:00,-8.52,-7.36,0.77,999.58,2.03,3.76,174,0.61,1,4.574,,-6.9,2010-01-29 05:00,2010-01-29 15:00,0.08,-10.35,2010-01-29 05:00,-2.76,2010-01-29 16:00
29,2010-01-30 01:00,Light snow in the afternoon.,2010-01-30 08:00,0.52,0.0362,0.7236,2010-01-30 16:00,0.86,snow,0.08,2010-01-30 16:00,-1.89,0.08,2010-01-31 00:00,0.08,2010-01-30 16:00,2010-01-31 05:00,-5.66,-3.0,0.9,994.23,1.9,3.96,98,0.94,1,2.628,,-3.85,2010-01-30 01:00,2010-01-30 16:00,0.08,-7.73,2010-01-30 01:00,0.08,2010-01-30 16:00
30,2010-01-31 01:00,Foggy until evening.,2010-01-31 08:00,0.56,0.0,0.0,,0.0,,-0.89,2010-01-31 11:00,-7.32,-0.89,2010-02-01 07:00,-4.54,2010-01-31 10:00,2010-02-01 05:00,-12.33,-3.36,0.89,1000.67,3.43,4.81,320,0.96,1,3.214,,-3.57,2010-02-01 00:00,2010-01-31 11:00,-0.89,-8.35,2010-02-01 00:00,-4.25,2010-01-31 01:00
31,2010-02-01 01:00,Foggy in the morning and overnight.,2010-02-01 08:00,0.6,0.003,0.0726,2010-02-01 15:00,0.14,snow,-0.36,2010-02-01 15:00,-12.96,-0.36,2010-02-02 09:00,-4.59,2010-02-01 15:00,2010-02-02 09:00,-12.96,-9.02,0.74,1011.22,2.89,5.24,308,0.35,2,8.919,,-11.77,2010-02-02 00:00,2010-02-01 15:00,-0.36,-12.33,2010-02-01 05:00,-4.59,2010-02-01 15:00
32,2010-02-02 01:00,Foggy throughout the day.,2010-02-02 08:00,0.64,0.0,0.0,,0.0,,0.14,2010-02-02 15:00,-10.19,0.14,2010-02-03 07:00,-0.88,2010-02-02 14:00,2010-02-03 07:00,-15.71,-10.48,0.77,1018.66,1.03,3.95,216,0.48,1,3.155,,-12.96,2010-02-02 09:00,2010-02-02 15:00,0.14,-12.96,2010-02-02 09:00,-0.88,2010-02-02 14:00
33,2010-02-03 01:00,Flurries in the afternoon.,2010-02-03 08:00,0.67,0.0182,0.3637,2010-02-03 16:00,0.86,snow,-1.36,2010-02-03 18:00,-12.65,-1.36,2010-02-04 08:00,-1.36,2010-02-03 18:00,2010-02-04 08:00,-12.65,-7.9,0.86,1016.1,1.91,3.57,129,0.75,1,3.285,,-10.19,2010-02-03 07:00,2010-02-03 18:00,-1.36,-15.71,2010-02-03 07:00,-1.36,2010-02-03 18:00
34,2010-02-04 01:00,Foggy in the morning and afternoon.,2010-02-04 08:00,0.71,0.0,0.0,,0.0,,0.33,2010-02-04 15:00,-5.54,0.33,2010-02-05 07:00,-0.97,2010-02-04 13:00,2010-02-05 07:00,-10.87,-8.41,0.8,1024.84,1.77,3.78,99,0.54,2,3.405,,-12.65,2010-02-04 08:00,2010-02-04 15:00,0.33,-12.65,2010-02-04 08:00,-0.97,2010-02-04 13:00
35,2010-02-05 01:00,Mostly cloudy throughout the day.,2010-02-05 08:00,0.74,0.0,0.0,,0.0,,-2.04,2010-02-05 20:00,-2.04,-2.04,2010-02-05 20:00,-6.17,2010-02-05 17:00,2010-02-05 20:00,-6.22,-6.41,0.78,1022.26,3.17,5.3,81,0.68,2,5.544,,-5.54,2010-02-05 07:00,2010-02-06 00:00,-0.81,-10.87,2010-02-05 07:00,-4.37,2010-02-05 22:00
36,2010-02-06 01:00,Light rain in the afternoon.,2010-02-06 08:00,0.78,0.0422,0.5063,2010-02-06 14:00,1.0,rain,1.85,2010-02-06 14:00,-1.19,1.85,2010-02-07 09:00,-0.06,2010-02-06 16:00,2010-02-06 21:00,-4.19,-5.0,0.7,1013.85,2.88,6.13,67,0.93,2,7.156,,-0.98,2010-02-06 07:00,2010-02-06 14:00,1.85,-5.16,2010-02-06 02:00,-0.06,2010-02-06 16:00
37,2010-02-07 01:00,Foggy in the morning and afternoon.,2010-02-07 08:00,0.81,0.0,0.0,,0.0,,-0.05,2010-02-07 14:00,-6.9,-0.05,2010-02-08 09:00,-0.05,2010-02-07 14:00,2010-02-08 08:00,-12.32,-3.53,0.86,1015.32,1.66,3.25,327,0.9,2,3.254,,-3.82,2010-02-08 00:00,2010-02-07 14:00,-0.05,-6.99,2010-02-08 00:00,-0.05,2010-02-07 14:00
38,2010-02-08 01:00,Partly cloudy throughout the day.,2010-02-08 08:00,0.84,0.0,0.0,,0.0,,-0.85,2010-02-08 15:00,-10.99,-0.85,2010-02-09 00:00,-3.15,2010-02-08 14:00,2010-02-09 00:00,-10.99,-9.76,0.71,1013.68,1.99,4.25,304,0.38,2,4.856,,-10.99,2010-02-09 00:00,2010-02-08 15:00,-0.85,-12.32,2010-02-08 08:00,-3.15,2010-02-08 14:00
39,2010-02-09 01:00,Foggy in the morning.,2010-02-09 08:00,0.87,0.0,0.0,,0.0,,-0.71,2010-02-09 16:00,-4.57,-0.71,2010-02-10 05:00,-1.88,2010-02-09 14:00,2010-02-10 02:00,-8.77,-9.18,0.76,1011.27,1.4,3.17,88,0.66,2,4.515,,-10.39,2010-02-09 02:00,2010-02-09 16:00,-0.71,-10.39,2010-02-09 02:00,-1.88,2010-02-09 14:00
40,2010-02-10 01:00,Light snow in the morning and overnight.,2010-02-10 07:00,0.9,0.0,0.0,,0.0,,1.29,2010-02-10 18:00,0.18,1.29,2010-02-11 06:00,-1.65,2010-02-10 18:00,2010-02-11 04:00,-3.02,-5.33,0.75,1006.12,2.82,4.99,69,0.79,2,5.881,,-4.57,2010-02-10 05:00,2010-02-10 21:00,1.36,-8.77,2010-02-10 02:00,-0.52,2010-02-10 21:00
41,2010-02-11 01:00,Light snow in the morning and overnight.,2010-02-11 07:00,0.93,0.124,1.2177,2010-02-11 03:00,0.86,snow,2.17,2010-02-11 14:00,0.73,2.17,2010-02-12 08:00,2.17,2010-02-11 14:00,2010-02-12 03:00,-1.54,0.24,0.94,1000.33,1.67,2.81,31,0.97,2,3.81,,0.18,2010-02-11 06:00,2010-02-11 14:00,2.17,-3.02,2010-02-11 04:00,2.17,2010-02-11 14:00
42,2010-02-12 01:00,Light sleet in the morning and afternoon.,2010-02-12 07:00,0.96,0.0998,0.6168,2010-02-12 10:00,1.0,sleet,1.68,2010-02-12 16:00,-1.0,1.68,2010-02-13 08:00,1.68,2010-02-12 16:00,2010-02-13 09:00,-6.39,0.16,0.96,1006.68,1.7,3.56,331,1.0,2,1.705,,-0.24,2010-02-12 20:00,2010-02-12 16:00,1.68,-2.96,2010-02-12 18:00,1.68,2010-02-12 16:00
43,2010-02-13 01:00,Mostly cloudy throughout the day.,2010-02-13 07:00,0.99,0.0,0.0,,0.0,,1.7,2010-02-13 14:00,-2.55,1.7,2010-02-14 08:00,-3.14,2010-02-13 14:00,2010-02-14 09:00,-7.2,-2.65,0.82,1006.18,5.62,8.41,312,0.71,2,5.729,,-1.0,2010-02-13 08:00,2010-02-13 14:00,1.7,-6.81,2010-02-13 10:00,-2.16,2010-02-13 22:00
44,2010-02-14 01:00,Mostly cloudy throughout the day.,2010-02-14 07:00,0.02,0.0,0.0,,0.0,,2.91,2010-02-14 15:00,-0.94,2.91,2010-02-15 05:00,1.34,2010-02-14 15:00,2010-02-15 01:00,-3.17,-4.3,0.73,1011.2,2.84,5.69,301,0.59,2,7.076,,-2.55,2010-02-14 08:00,2010-02-14 15:00,2.91,-7.2,2010-02-14 09:00,1.34,2010-02-14 15:00
45,2010-02-15 01:00,Foggy in the morning and overnight.,2010-02-15 07:00,0.05,0.0,0.0,,0.0,,2.43,2010-02-15 15:00,-6.81,2.43,2010-02-16 05:00,0.99,2010-02-15 12:00,2010-02-16 05:00,-6.81,-3.74,0.78,1010.05,1.52,3.25,267,0.77,2,5.002,,-4.99,2010-02-16 00:00,2010-02-15 15:00,2.43,-4.99,2010-02-16 00:00,0.99,2010-02-15 12:00
46,2010-02-16 01:00,Foggy in the morning.,2010-02-16 07:00,0.08,0.0,0.0,,0.0,,1.43,2010-02-16 16:00,-1.05,1.43,2010-02-16 22:00,-0.84,2010-02-16 20:00,2010-02-17 02:00,-4.89,-4.62,0.85,1011.08,1.58,2.81,104,0.72,2,3.468,,-6.81,2010-02-16 05:00,2010-02-16 16:00,1.43,-6.81,2010-02-16 05:00,-0.84,2010-02-16 20:00
47,2010-02-17 01:00,Overcast throughout the day.,2010-02-17 07:00,0.11,0.0,0.0,,0.0,,3.21,2010-02-17 14:00,1.34,3.21,2010-02-18 08:00,1.22,2010-02-17 16:00,2010-02-18 08:00,-1.52,-2.22,0.79,1006.0,2.75,6.38,79,0.88,2,6.962,,-0.9,2010-02-17 05:00,2010-02-17 14:00,3.21,-4.89,2010-02-17 02:00,1.22,2010-02-17 16:00
48,2010-02-18 01:00,Foggy throughout the day.,2010-02-18 07:00,0.15,0.001,0.0243,2010-02-18 22:00,0.14,rain,3.88,2010-02-18 15:00,1.37,3.88,2010-02-19 04:00,2.98,2010-02-18 18:00,2010-02-19 09:00,-0.39,1.06,0.91,1003.96,1.83,4.15,93,0.97,2,2.526,,1.34,2010-02-18 08:00,2010-02-18 15:00,3.88,-1.52,2010-02-18 08:00,2.98,2010-02-18 18:00
49,2010-02-19 01:00,"Light rain until morning, starting again in the evening.",2010-02-19 07:00,0.18,0.0848,0.8402,2010-02-20 00:00,1.0,rain,4.61,2010-02-19 20:00,3.29,4.61,2010-02-20 09:00,4.1,2010-02-19 19:00,2010-02-20 08:00,-1.46,2.66,0.97,1001.28,1.75,3.39,79,0.98,2,1.068,,1.37,2010-02-19 04:00,2010-02-19 22:00,5.1,-0.47,2010-02-19 11:00,4.1,2010-02-19 19:00
50,2010-02-20 01:00,"Light rain until morning, starting again in the evening.",2010-02-20 07:00,0.21,0.2912,1.7765,2010-02-20 05:00,1.0,rain,4.81,2010-02-20 15:00,1.06,4.81,2010-02-21 08:00,1.11,2010-02-20 13:00,2010-02-20 23:00,-4.11,1.95,0.9,994.7,4.46,7.05,310,0.91,2,6.798,,1.19,2010-02-20 22:00,2010-02-20 15:00,4.81,-4.11,2010-02-20 23:00,4.3,2010-02-20 02:00
51,2010-02-21 01:00,Partly cloudy throughout the day.,2010-02-21 07:00,0.24,0.1032,1.7391,2010-02-21 03:00,1.0,sleet,6.3,2010-02-21 16:00,-1.23,6.3,2010-02-22 03:00,3.57,2010-02-21 16:00,2010-02-22 06:00,-3.91,-2.19,0.72,1005.64,3.51,6.58,300,0.49,3,9.094,,0.0,2010-02-22 00:00,2010-02-21 16:00,6.3,-3.53,2010-02-21 01:00,3.57,2010-02-21 16:00
52,2010-02-22 01:00,Mostly cloudy throughout the day.,2010-02-22 07:00,0.28,0.0,0.0,,0.0,,6.58,2010-02-22 17:00,2.64,6.58,2010-02-23 07:00,3.57,2010-02-22 17:00,2010-02-23 07:00,0.09,-1.58,0.72,1007.15,3.12,4.86,153,0.7,2,10.003,,-1.23,2010-02-22 03:00,2010-02-22 17:00,6.58,-3.91,2010-02-22 06:00,3.57,2010-02-22 17:00
53,2010-02-23 01:00,Foggy in the morning and overnight.,2010-02-23 07:00,0.31,0.0,0.0,,0.0,,9.14,2010-02-23 13:00,4.82,9.14,2010-02-24 06:00,8.27,2010-02-23 16:00,2010-02-24 09:00,3.86,3.31,0.82,1002.8,2.09,3.46,109,0.81,2,8.878,,2.64,2010-02-23 07:00,2010-02-23 13:00,9.14,0.09,2010-02-23 07:00,8.27,2010-02-23 16:00
54,2010-02-24 01:00,"Foggy until afternoon, starting again overnight.",2010-02-24 07:00,0.35,0.0,0.0,,0.0,,7.78,2010-02-24 14:00,5.05,7.78,2010-02-25 04:00,7.78,2010-02-24 14:00,2010-02-24 23:00,4.25,5.2,0.94,1004.11,1.34,1.79,5,0.98,2,2.573,,4.82,2010-02-24 06:00,2010-02-24 14:00,7.78,3.86,2010-02-24 09:00,7.78,2010-02-24 14:00
55,2010-02-25 01:00,"Foggy until morning, starting again in the evening.",2010-02-25 07:00,0.39,0.0,0.0,,0.0,,12.12,2010-02-25 16:00,3.22,12.12,2010-02-26 03:00,12.12,2010-02-25 16:00,2010-02-26 03:00,1.1,4.88,0.89,1007.11,0.99,2.42,10,0.63,2,3.438,,3.44,2010-02-25 22:00,2010-02-25 16:00,12.12,2.31,2010-02-26 00:00,12.12,2010-02-25 16:00
56,2010-02-26 01:00,Light rain throughout the day.,2010-02-26 07:00,0.43,0.2061,0.7988,2010-02-26 19:00,1.0,rain,8.17,2010-02-26 18:00,4.77,8.17,2010-02-27 07:00,6.97,2010-02-26 20:00,2010-02-27 07:00,-0.66,5.65,0.97,1003.14,2.82,5.32,134,0.93,2,1.746,,3.22,2010-02-26 03:00,2010-02-26 18:00,8.17,1.1,2010-02-26 03:00,7.78,2010-02-26 23:00
57,2010-02-27 01:00,Light rain in the morning and afternoon.,2010-02-27 07:00,0.47,0.3918,1.9298,2010-02-27 12:00,1.0,rain,9.26,2010-02-27 16:00,-0.31,9.26,2010-02-28 02:00,6.3,2010-02-27 17:00,2010-02-28 05:00,-2.74,1.44,0.77,1007.56,5.43,11.17,320,0.69,2,8.484,,0.42,2010-02-27 22:00,2010-02-27 16:00,9.26,-1.07,2010-02-28 00:00,6.3,2010-02-27 17:00
58,2010-02-28 01:00,Mostly cloudy throughout the day.,2010-02-28 07:00,0.51,0.0,0.0,,0.0,,10.54,2010-02-28 14:00,3.01,10.54,2010-03-01 03:00,10.54,2010-02-28 14:00,2010-03-01 01:00,2.11,-1.07,0.67,1005.75,3.66,6.9,139,0.68,3,,,-0.31,2010-02-28 02:00,2010-02-28 14:00,10.54,-2.74,2010-02-28 05:00,10.54,2010-02-28 14:00
59,2010-03-01 01:00,Mostly cloudy throughout the day.,2010-03-01 07:00,0.55,0.0,0.0,,0.0,,13.83,2010-03-01 14:00,0.97,13.83,2010-03-02 08:00,13.83,2010-03-01 14:00,2010-03-02 08:00,-1.5,2.25,0.74,1009.25,1.99,11.77,275,0.72,3,8.003,,1.91,2010-03-02 00:00,2010-03-01 14:00,13.83,1.91,2010-03-02 00:00,13.83,2010-03-01 14:00
