,time,summary,sunriseTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureHigh.1,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLowTime,apparentTemperatureLow,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMaxTime,temperatureMax,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
10,2000-01-11 01:00,Mostly cloudy throughout the day.,2000-01-11 08:00,0.16,,,,,snow,2.55,2000-01-11 15:00,-0.45,2.55,2000-01-12 09:00,2.55,2000-01-11 15:00,2000-01-12 08:00,-2.24,-1.24,0.87,1038.68,0.93,,2,0.88,1,,,-1.09,2000-01-11 02:00,2000-01-11 15:00,2.55,-1.24,2000-01-12 00:00,2.55,2000-01-11 15:00
11,2000-01-12 01:00,Mostly cloudy throughout the day.,2000-01-12 08:00,0.19,,,,,snow,3.38,2000-01-12 14:00,-4.83,3.38,2000-01-13 08:00,1.48,2000-01-12 14:00,2000-01-13 08:00,-9.58,-3.67,0.81,1038.0,1.62,,104,0.76,1,,,-3.66,2000-01-12 19:00,2000-01-12 14:00,3.38,-7.57,2000-01-12 18:00,1.48,2000-01-12 14:00
12,2000-01-13 01:00,Overcast throughout the day.,2000-01-13 08:00,0.23,,,,,,-3.92,2000-01-13 16:00,-4.09,-3.92,2000-01-13 20:00,-8.23,2000-01-13 20:00,2000-01-13 22:00,-8.84,-5.11,0.94,1033.02,3.01,,114,0.99,1,,,-4.83,2000-01-13 08:00,2000-01-14 00:00,-3.4,-9.58,2000-01-13 08:00,-7.09,2000-01-13 01:00
13,2000-01-14 01:00,Overcast throughout the day.,2000-01-14 08:00,0.26,,,,,,-1.72,2000-01-14 14:00,-4.02,-1.72,2000-01-15 05:00,-4.64,2000-01-14 20:00,2000-01-14 20:00,-4.64,-3.77,0.91,1029.29,2.62,,115,0.96,1,,,-3.92,2000-01-14 01:00,2000-01-14 14:00,-1.72,-8.7,2000-01-14 01:00,-1.77,2000-01-14 23:00
14,2000-01-15 01:00,Overcast throughout the day.,2000-01-15 08:00,0.3,,,,,,1.01,2000-01-15 15:00,-4.47,1.01,2000-01-16 02:00,1.01,2000-01-15 15:00,2000-01-16 02:00,-7.96,-2.86,0.89,1029.26,1.37,,320,0.83,1,,,-4.02,2000-01-15 05:00,2000-01-15 15:00,1.01,-5.79,2000-01-15 23:00,1.01,2000-01-15 15:00
15,2000-01-16 01:00,Mostly cloudy throughout the day.,2000-01-16 08:00,0.33,,,,,,0.78,2000-01-16 14:00,-10.84,0.78,2000-01-17 04:00,0.78,2000-01-16 14:00,2000-01-17 05:00,-12.62,-4.99,0.82,1028.86,1.64,,318,0.61,1,,,-9.27,2000-01-17 00:00,2000-01-16 14:00,0.78,-9.27,2000-01-17 00:00,0.78,2000-01-16 14:00
16,2000-01-17 01:00,Overcast throughout the day.,2000-01-17 08:00,0.37,,,,,snow,4.39,2000-01-17 19:00,2.44,4.39,2000-01-18 08:00,-0.34,2000-01-17 18:00,2000-01-18 08:00,-2.37,-2.96,0.85,1012.76,6.38,,269,0.8,1,,,-10.84,2000-01-17 04:00,2000-01-17 23:00,5.12,-12.62,2000-01-17 05:00,-0.34,2000-01-17 18:00
17,2000-01-18 01:00,Overcast throughout the day.,2000-01-18 08:00,0.41,,,,,,2.55,2000-01-18 10:00,0.27,2.55,2000-01-19 09:00,1.33,2000-01-18 12:00,2000-01-18 20:00,-5.59,-0.26,0.86,1000.5,5.37,,297,0.79,1,,,0.51,2000-01-18 20:00,2000-01-18 03:00,4.13,-5.59,2000-01-18 20:00,1.33,2000-01-18 12:00
18,2000-01-19 01:00,Partly cloudy throughout the day.,2000-01-19 08:00,0.45,,,,,,2.23,2000-01-19 14:00,-2.49,2.23,2000-01-20 08:00,-3.75,2000-01-19 14:00,2000-01-20 09:00,-9.57,-3.47,0.73,1012.28,7.16,,308,0.48,1,,,-0.73,2000-01-19 22:00,2000-01-19 14:00,2.23,-6.34,2000-01-19 23:00,-3.75,2000-01-19 14:00
19,2000-01-20 01:00,Partly cloudy throughout the day.,2000-01-20 08:00,0.49,,,,,snow,1.39,2000-01-20 14:00,0.02,1.39,2000-01-20 22:00,-3.34,2000-01-20 16:00,2000-01-20 21:00,-5.69,-3.82,0.78,1021.87,6.12,,282,0.56,1,,,-2.49,2000-01-20 08:00,2000-01-20 14:00,1.39,-9.57,2000-01-20 09:00,-3.34,2000-01-20 16:00
20,2000-01-21 01:00,Mostly cloudy throughout the day.,2000-01-21 08:00,0.52,,,,,,4.13,2000-01-21 11:00,-5.03,4.13,2000-01-22 06:00,-2.26,2000-01-21 11:00,2000-01-22 05:00,-12.7,-3.31,0.76,1008.46,8.35,,283,0.71,1,,,-3.72,2000-01-22 00:00,2000-01-21 11:00,4.13,-11.06,2000-01-22 00:00,-2.26,2000-01-21 11:00
21,2000-01-22 01:00,Mostly cloudy throughout the day.,2000-01-22 08:00,0.56,,,,,snow,-2.19,2000-01-22 16:00,-5.09,-2.19,2000-01-23 09:00,-2.97,2000-01-22 17:00,2000-01-23 09:00,-10.57,-9.61,0.66,1017.52,3.57,,298,0.75,1,,,-5.03,2000-01-22 06:00,2000-01-22 16:00,-2.19,-12.7,2000-01-22 05:00,-2.97,2000-01-22 17:00
22,2000-01-23 01:00,Overcast throughout the day.,2000-01-23 08:00,0.6,,,,,,-2.97,2000-01-23 17:00,-5.65,-2.97,2000-01-24 09:00,-3.44,2000-01-23 19:00,2000-01-24 09:00,-12.64,-8.09,0.74,1011.34,2.6,,65,0.92,1,,,-5.24,2000-01-23 10:00,2000-01-23 17:00,-2.97,-10.57,2000-01-23 09:00,-3.44,2000-01-23 19:00
23,2000-01-24 01:00,Mostly cloudy throughout the day.,2000-01-24 08:00,0.63,,,,,snow,-2.81,2000-01-24 16:00,-12.24,-2.81,2000-01-25 07:00,-8.19,2000-01-24 18:00,2000-01-25 09:00,-14.82,-13.02,0.53,1016.01,4.25,,356,0.4,1,,,-7.59,2000-01-24 23:00,2000-01-24 16:00,-2.81,-12.64,2000-01-24 09:00,-8.19,2000-01-24 18:00
24,2000-01-25 01:00,Clear throughout the day.,2000-01-25 08:00,0.67,,,,,snow,-1.93,2000-01-25 15:00,-8.25,-1.93,2000-01-26 04:00,-2.24,2000-01-25 14:00,2000-01-26 04:00,-15.42,-11.77,0.7,1027.02,1.96,,295,0.07,1,,,-12.24,2000-01-25 07:00,2000-01-25 15:00,-1.93,-14.82,2000-01-25 09:00,-2.24,2000-01-25 14:00
25,2000-01-26 01:00,Mostly cloudy throughout the day.,2000-01-26 08:00,0.7,,,,,snow,-2.08,2000-01-26 15:00,-2.82,-2.08,2000-01-26 20:00,-7.45,2000-01-26 15:00,2000-01-26 20:00,-9.64,-9.83,0.66,1027.82,5.2,,284,0.77,1,,,-8.25,2000-01-26 04:00,2000-01-26 23:00,-1.82,-15.42,2000-01-26 04:00,-7.22,2000-01-26 23:00
26,2000-01-27 01:00,Mostly cloudy throughout the day.,2000-01-27 08:00,0.73,,,,,,3.01,2000-01-27 16:00,-2.4,3.01,2000-01-28 09:00,-0.41,2000-01-27 17:00,2000-01-28 08:00,-6.66,-3.23,0.73,1026.6,4.69,,290,0.72,1,,,-1.52,2000-01-27 01:00,2000-01-27 16:00,3.01,-6.34,2000-01-27 01:00,-0.41,2000-01-27 17:00
27,2000-01-28 01:00,Partly cloudy throughout the day.,2000-01-28 08:00,0.77,,,,,snow,4.13,2000-01-28 15:00,-4.54,4.13,2000-01-29 03:00,-0.25,2000-01-28 15:00,2000-01-29 07:00,-6.95,-6.63,0.62,1023.07,3.47,,254,0.39,1,,,-2.81,2000-01-29 00:00,2000-01-28 15:00,4.13,-6.66,2000-01-28 08:00,-0.25,2000-01-28 15:00
28,2000-01-29 01:00,Mostly cloudy throughout the day.,2000-01-29 08:00,0.8,,,,,rain,5.86,2000-01-29 16:00,3.01,5.86,2000-01-30 01:00,3.69,2000-01-29 20:00,2000-01-30 01:00,-0.26,-2.16,0.81,1015.52,2.29,,206,0.83,1,,,-4.54,2000-01-29 03:00,2000-01-29 16:00,5.86,-6.95,2000-01-29 07:00,3.69,2000-01-29 20:00
29,2000-01-30 01:00,Mostly cloudy throughout the day.,2000-01-30 08:00,0.83,,,,,rain,8.17,2000-01-30 15:00,3.07,8.17,2000-01-31 07:00,5.47,2000-01-30 15:00,2000-01-31 08:00,0.99,1.93,0.8,1009.62,4.88,,258,0.61,1,,,3.01,2000-01-30 01:00,2000-01-30 15:00,8.17,-0.26,2000-01-30 01:00,5.47,2000-01-30 15:00
30,2000-01-31 01:00,Mostly cloudy throughout the day.,2000-01-31 08:00,0.86,,,,,,12.06,2000-01-31 16:00,6.89,12.06,2000-02-01 04:00,12.06,2000-01-31 16:00,2000-02-01 04:00,4.16,3.36,0.77,1018.65,5.16,,260,0.73,1,,,3.07,2000-01-31 07:00,2000-01-31 16:00,12.06,0.93,2000-01-31 10:00,12.06,2000-01-31 16:00
31,2000-02-01 01:00,Mostly cloudy throughout the day.,2000-02-01 08:00,0.89,,,,,rain,13.18,2000-02-01 15:00,-0.19,13.18,2000-02-02 08:00,13.18,2000-02-01 15:00,2000-02-02 08:00,-0.19,4.55,0.77,1024.4,2.6,,241,0.43,1,,,3.56,2000-02-01 23:00,2000-02-01 15:00,13.18,3.29,2000-02-01 22:00,13.18,2000-02-01 15:00
32,2000-02-02 01:00,Mostly cloudy throughout the day.,2000-02-02 08:00,0.92,,,,,rain,9.96,2000-02-02 15:00,4.93,9.96,2000-02-02 21:00,7.73,2000-02-02 15:00,2000-02-02 21:00,2.39,2.62,0.89,1017.04,1.63,,215,0.69,1,,,-0.19,2000-02-02 08:00,2000-02-02 15:00,9.96,-0.19,2000-02-02 08:00,7.73,2000-02-02 15:00
33,2000-02-03 01:00,Mostly cloudy throughout the day.,2000-02-03 08:00,0.95,,,,,rain,8.23,2000-02-03 16:00,1.86,8.23,2000-02-04 07:00,4.59,2000-02-03 16:00,2000-02-04 07:00,-1.31,1.34,0.68,1021.82,6.37,,294,0.5,1,,,4.34,2000-02-04 00:00,2000-02-03 03:00,9.29,0.02,2000-02-03 23:00,6.35,2000-02-03 03:00
34,2000-02-04 01:00,Partly cloudy throughout the day.,2000-02-04 08:00,0.98,,,,,rain,6.86,2000-02-04 14:00,0.68,6.86,2000-02-05 00:00,6.58,2000-02-04 13:00,2000-02-05 01:00,-2.47,-3.31,0.63,1035.34,3.18,,293,0.22,2,,,0.68,2000-02-05 00:00,2000-02-04 14:00,6.86,-1.67,2000-02-05 00:00,6.58,2000-02-04 13:00
35,2000-02-05 01:00,Mostly cloudy throughout the day.,2000-02-05 08:00,0.01,,,,,rain,9.49,2000-02-05 17:00,2.61,9.49,2000-02-06 09:00,6.59,2000-02-05 17:00,2000-02-06 09:00,2.61,2.49,0.77,1027.7,5.65,,280,0.7,2,,,1.01,2000-02-05 01:00,2000-02-05 17:00,9.49,-2.47,2000-02-05 01:00,6.59,2000-02-05 17:00
36,2000-02-06 01:00,Partly cloudy throughout the day.,2000-02-06 08:00,0.04,,,,,,13.5,2000-02-06 16:00,0.44,13.5,2000-02-07 02:00,13.5,2000-02-06 16:00,2000-02-07 05:00,-0.87,4.11,0.86,1026.91,1.88,,120,0.34,2,,,1.23,2000-02-07 00:00,2000-02-06 16:00,13.5,-0.78,2000-02-06 21:00,13.5,2000-02-06 16:00
37,2000-02-07 01:00,Overcast throughout the day.,2000-02-07 08:00,0.07,,,,,rain,6.12,2000-02-07 16:00,0.59,6.12,2000-02-08 09:00,6.12,2000-02-07 16:00,2000-02-08 09:00,-1.1,2.45,0.95,1022.9,1.42,,37,0.99,2,,,0.44,2000-02-07 02:00,2000-02-07 16:00,6.12,-0.87,2000-02-07 05:00,6.12,2000-02-07 16:00
38,2000-02-08 01:00,Mostly cloudy throughout the day.,2000-02-08 08:00,0.11,,,,,,10.28,2000-02-08 15:00,6.08,10.28,2000-02-08 22:00,10.28,2000-02-08 15:00,2000-02-09 04:00,3.91,3.24,0.87,1015.98,2.11,,203,0.82,2,,,0.59,2000-02-08 09:00,2000-02-08 15:00,10.28,-1.1,2000-02-08 09:00,10.28,2000-02-08 15:00
39,2000-02-09 01:00,Mostly cloudy throughout the day.,2000-02-09 08:00,0.14,,,,,,9.7,2000-02-09 10:00,2.79,9.7,2000-02-10 02:00,7.6,2000-02-09 10:00,2000-02-10 07:00,-0.13,3.22,0.77,1013.13,5.26,,288,0.81,2,,,3.92,2000-02-10 00:00,2000-02-09 10:00,9.7,-0.06,2000-02-09 22:00,7.6,2000-02-09 10:00
40,2000-02-10 01:00,Partly cloudy throughout the day.,2000-02-10 07:00,0.17,,,,,rain,9.18,2000-02-10 16:00,-4.05,9.18,2000-02-11 07:00,7.36,2000-02-10 16:00,2000-02-11 07:00,-4.05,-0.75,0.68,1023.91,3.79,,312,0.18,2,,,-0.49,2000-02-11 00:00,2000-02-10 16:00,9.18,-0.49,2000-02-11 00:00,7.36,2000-02-10 16:00
41,2000-02-11 01:00,Mostly cloudy throughout the day.,2000-02-11 07:00,0.21,,,,,rain,7.12,2000-02-11 17:00,1.31,7.12,2000-02-11 23:00,5.79,2000-02-11 17:00,2000-02-11 23:00,-0.32,-0.97,0.83,1026.63,1.45,,276,0.48,2,,,-4.05,2000-02-11 07:00,2000-02-11 17:00,7.12,-4.05,2000-02-11 07:00,5.79,2000-02-11 17:00
42,2000-02-12 01:00,Mostly cloudy throughout the day.,2000-02-12 07:00,0.25,,,,,rain,7.19,2000-02-12 15:00,2.44,7.19,2000-02-13 08:00,5.92,2000-02-12 16:00,2000-02-13 08:00,0.08,1.51,0.8,1027.25,2.02,,103,0.91,2,,,3.01,2000-02-12 03:00,2000-02-12 15:00,7.19,0.29,2000-02-12 04:00,5.92,2000-02-12 16:00
43,2000-02-13 01:00,Partly cloudy throughout the day.,2000-02-13 07:00,0.28,,,,,rain,9.12,2000-02-13 17:00,2.38,9.12,2000-02-14 07:00,7.38,2000-02-13 19:00,2000-02-14 08:00,-2.41,0.74,0.7,1021.84,2.73,,237,0.62,2,,,2.44,2000-02-13 08:00,2000-02-13 17:00,9.12,0.08,2000-02-13 08:00,7.38,2000-02-13 19:00
44,2000-02-14 01:00,Partly cloudy throughout the day.,2000-02-14 07:00,0.32,,,,,rain,6.18,2000-02-14 13:00,-4.25,6.18,2000-02-15 08:00,3.31,2000-02-14 13:00,2000-02-15 05:00,-5.14,-0.6,0.74,1018.81,5.77,,308,0.38,2,,,1.15,2000-02-14 19:00,2000-02-14 13:00,6.18,-5.75,2000-02-14 19:00,3.5,2000-02-14 01:00
45,2000-02-15 01:00,Mostly cloudy throughout the day.,2000-02-15 07:00,0.36,,,,,,4.29,2000-02-15 15:00,-0.73,4.29,2000-02-16 07:00,1.87,2000-02-15 12:00,2000-02-16 07:00,-4.42,-1.96,0.83,1020.81,1.88,,205,0.58,2,,,-4.25,2000-02-15 08:00,2000-02-15 15:00,4.29,-5.14,2000-02-15 05:00,2.58,2000-02-15 21:00
46,2000-02-16 01:00,Overcast throughout the day.,2000-02-16 07:00,0.39,,,,,,5.16,2000-02-16 15:00,0.59,5.16,2000-02-17 05:00,4.8,2000-02-16 18:00,2000-02-17 06:00,-4.09,0.63,0.87,1010.88,2.45,,160,0.83,2,,,-0.73,2000-02-16 07:00,2000-02-16 15:00,5.16,-4.42,2000-02-16 07:00,4.8,2000-02-16 18:00
47,2000-02-17 01:00,Mostly cloudy throughout the day.,2000-02-17 07:00,0.43,,,,,,4.91,2000-02-17 15:00,-2.15,4.91,2000-02-18 07:00,0.75,2000-02-17 17:00,2000-02-18 07:00,-4.38,-0.69,0.81,1001.76,5.21,,328,0.86,2,,,0.59,2000-02-17 05:00,2000-02-17 15:00,4.91,-4.09,2000-02-17 06:00,0.75,2000-02-17 17:00
48,2000-02-18 01:00,Partly cloudy throughout the day.,2000-02-18 07:00,0.47,,,,,rain,5.28,2000-02-18 15:00,-2.96,5.28,2000-02-19 02:00,1.67,2000-02-18 15:00,2000-02-19 03:00,-5.99,-3.05,0.72,1010.48,3.55,,315,0.29,2,,,-2.85,2000-02-19 00:00,2000-02-18 15:00,5.28,-5.45,2000-02-19 00:00,1.67,2000-02-18 15:00
49,2000-02-19 01:00,Overcast throughout the day.,2000-02-19 07:00,0.51,,,,,snow,4.29,2000-02-19 14:00,0.13,4.29,2000-02-20 04:00,3.92,2000-02-19 17:00,2000-02-20 02:00,-2.07,-1.68,0.83,1008.81,1.86,,141,0.82,2,,,-2.96,2000-02-19 02:00,2000-02-19 14:00,4.29,-5.99,2000-02-19 03:00,3.92,2000-02-19 17:00
50,2000-02-20 01:00,Overcast throughout the day.,2000-02-20 07:00,0.54,,,,,rain,5.28,2000-02-20 17:00,0.13,5.28,2000-02-21 09:00,4.23,2000-02-20 13:00,2000-02-21 07:00,-1.75,0.98,0.89,1013.48,1.42,,345,0.89,2,,,0.13,2000-02-20 04:00,2000-02-20 17:00,5.28,-2.07,2000-02-20 02:00,4.23,2000-02-20 13:00
51,2000-02-21 01:00,Mostly cloudy throughout the day.,2000-02-21 07:00,0.58,,,,,,4.07,2000-02-21 17:00,-6.17,4.07,2000-02-22 07:00,2.24,2000-02-21 17:00,2000-02-22 07:00,-6.17,-2.5,0.78,1022.74,2.15,,334,0.58,2,,,-3.06,2000-02-22 00:00,2000-02-21 17:00,4.07,-4.05,2000-02-21 23:00,2.24,2000-02-21 17:00
52,2000-02-22 01:00,Mostly cloudy throughout the day.,2000-02-22 07:00,0.61,,,,,snow,3.07,2000-02-22 13:00,-6.42,3.07,2000-02-23 06:00,3.07,2000-02-22 13:00,2000-02-23 05:00,-8.43,-5.89,0.73,1027.17,0.97,,210,0.29,3,,,-6.17,2000-02-22 07:00,2000-02-22 13:00,3.07,-6.17,2000-02-22 07:00,3.07,2000-02-22 13:00
53,2000-02-23 01:00,Mostly cloudy throughout the day.,2000-02-23 07:00,0.65,,,,,,3.28,2000-02-23 15:00,-2.23,3.28,2000-02-24 02:00,1.51,2000-02-23 14:00,2000-02-24 02:00,-2.23,-4.27,0.83,1027.01,1.26,,218,0.69,2,,,-6.42,2000-02-23 06:00,2000-02-23 15:00,3.28,-8.43,2000-02-23 05:00,1.51,2000-02-23 14:00
54,2000-02-24 01:00,Mostly cloudy throughout the day.,2000-02-24 07:00,0.68,,,,,snow,3.92,2000-02-24 16:00,1.01,3.92,2000-02-24 21:00,3.85,2000-02-24 15:00,2000-02-24 22:00,-1.93,-1.42,0.86,1029.07,1.19,,186,0.84,2,,,-2.23,2000-02-24 02:00,2000-02-24 16:00,3.92,-2.23,2000-02-24 02:00,3.85,2000-02-24 15:00
55,2000-02-25 01:00,Mostly cloudy throughout the day.,2000-02-25 07:00,0.71,,,,,rain,8.02,2000-02-25 20:00,2.02,8.02,2000-02-26 08:00,5.43,2000-02-25 20:00,2000-02-26 08:00,-1.98,0.67,0.74,1022.44,4.11,,239,0.82,2,,,1.17,2000-02-25 01:00,2000-02-25 21:00,9.7,-1.36,2000-02-25 06:00,6.73,2000-02-25 21:00
56,2000-02-26 01:00,Partly cloudy throughout the day.,2000-02-26 07:00,0.74,,,,,rain,8.13,2000-02-26 16:00,-0.06,8.13,2000-02-27 03:00,4.62,2000-02-26 16:00,2000-02-27 08:00,-2.63,-1.37,0.66,1029.87,5.22,,300,0.23,3,,,1.78,2000-02-27 00:00,2000-02-26 16:00,8.13,-1.98,2000-02-26 08:00,4.62,2000-02-26 16:00
57,2000-02-27 01:00,Partly cloudy throughout the day.,2000-02-27 07:00,0.77,,,,,rain,9.23,2000-02-27 15:00,-3.68,9.23,2000-02-28 07:00,8.07,2000-02-27 15:00,2000-02-28 05:00,-5.04,-2.32,0.66,1033.63,1.88,,47,0.41,3,,,-0.06,2000-02-27 03:00,2000-02-27 15:00,9.23,-2.63,2000-02-27 08:00,8.07,2000-02-27 15:00
58,2000-02-28 01:00,Clear throughout the day.,2000-02-28 07:00,0.8,,,,,,9.96,2000-02-28 17:00,-3.16,9.96,2000-02-29 07:00,7.62,2000-02-28 17:00,2000-02-29 07:00,-7.35,-2.8,0.66,1035.12,2.72,,168,0.0,3,,,-3.68,2000-02-28 07:00,2000-02-28 17:00,9.96,-5.04,2000-02-28 05:00,7.62,2000-02-28 17:00
59,2000-02-29 01:00,Partly cloudy throughout the day.,2000-02-29 07:00,0.83,,,,,rain,12.17,2000-02-29 16:00,4.85,12.17,2000-03-01 05:00,12.17,2000-02-29 16:00,2000-03-01 04:00,1.37,-3.69,0.57,1025.98,3.94,,156,0.14,3,,,-3.16,2000-02-29 07:00,2000-02-29 16:00,12.17,-7.35,2000-02-29 07:00,12.17,2000-02-29 16:00
60,2000-03-01 01:00,Overcast throughout the day.,2000-03-01 07:00,0.86,,,,,,10.01,2000-03-01 15:00,3.97,10.01,2000-03-02 08:00,10.01,2000-03-01 15:00,2000-03-01 22:00,3.16,0.48,0.63,1010.17,4.69,,186,0.86,2,,,4.85,2000-03-01 05:00,2000-03-01 15:00,10.01,1.37,2000-03-01 04:00,10.01,2000-03-01 15:00
61,2000-03-02 01:00,Mostly cloudy throughout the day.,2000-03-02 07:00,0.89,,,,,,7.58,2000-03-02 17:00,-1.86,7.58,2000-03-03 08:00,4.17,2000-03-02 09:00,2000-03-03 04:00,-3.38,1.69,0.8,1011.5,4.46,,331,0.75,2,,,3.38,2000-03-02 12:00,2000-03-02 17:00,7.58,-0.96,2000-03-02 12:00,5.22,2000-03-02 04:00
62,2000-03-03 01:00,Mostly cloudy throughout the day.,2000-03-03 07:00,0.92,,,,,rain,9.01,2000-03-03 17:00,2.19,9.01,2000-03-04 08:00,5.9,2000-03-03 17:00,2000-03-04 07:00,-1.22,-1.08,0.69,1018.38,3.6,,227,0.51,3,,,-1.86,2000-03-03 08:00,2000-03-03 17:00,9.01,-3.38,2000-03-03 04:00,5.9,2000-03-03 17:00
63,2000-03-04 01:00,Mostly cloudy throughout the day.,2000-03-04 07:00,0.95,,,,,,8.44,2000-03-04 15:00,0.27,8.44,2000-03-05 05:00,6.85,2000-03-04 13:00,2000-03-05 08:00,-3.93,-0.1,0.69,1012.47,4.39,,269,0.88,3,,,2.19,2000-03-04 08:00,2000-03-04 15:00,8.44,-1.78,2000-03-05 00:00,6.85,2000-03-04 13:00
64,2000-03-05 01:00,Partly cloudy throughout the day.,2000-03-05 07:00,0.99,,,,,rain,3.85,2000-03-05 13:00,-0.54,3.85,2000-03-05 22:00,-1.49,2000-03-05 18:00,2000-03-05 22:00,-5.74,-3.88,0.68,1024.95,5.94,,301,0.34,3,,,-0.54,2000-03-05 22:00,2000-03-05 13:00,3.85,-5.74,2000-03-05 22:00,-1.49,2000-03-05 18:00
