,time,summary,sunriseTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureHigh.1,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLowTime,apparentTemperatureLow,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMaxTime,temperatureMax,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
0,2015-01-01 01:00,Foggy in the morning and overnight.,2015-01-01 08:00,0.39,0,0,,0,,-1.73,2015-01-01 15:00,-2.5,-1.73,2015-01-01 20:00,-1.73,2015-01-01 15:00,2015-01-01 20:00,-2.5,-8.67,0.69,1036.54,0.83,2.68,234,0.85,1,7.253,,-7.85,2015-01-01 02:00,2015-01-01 15:00,-1.73,-8.66,2015-01-01 04:00,-1.73,2015-01-01 15:00
1,2015-01-02 01:00,Possible drizzle in the evening and overnight.,2015-01-02 08:00,0.42,0.0132,0.1116,2015-01-02 22:00,0.52,rain,0.96,2015-01-02 16:00,0.55,0.96,2015-01-02 20:00,0.55,2015-01-02 18:00,2015-01-02 21:00,-1.31,-2.61,0.85,1030.86,0.97,5.47,193,0.82,1,3.352,,-2.27,2015-01-02 08:00,2015-01-03 00:00,3.01,-3.51,2015-01-02 11:00,1.68,2015-01-02 23:00
2,2015-01-03 01:00,Light rain overnight.,2015-01-03 08:00,0.46,0.0428,0.7053,2015-01-04 00:00,1,rain,6.11,2015-01-03 15:00,0.49,6.11,2015-01-04 04:00,6.11,2015-01-03 15:00,2015-01-04 08:00,-1.44,-1.27,0.7,1025.36,1.92,7.6,287,0.74,1,9.42,,1.31,2015-01-04 00:00,2015-01-03 15:00,6.11,-0.9,2015-01-03 23:00,6.11,2015-01-03 15:00
3,2015-01-04 01:00,Flurries in the morning.,2015-01-04 08:00,0.49,0.1161,0.583,2015-01-04 02:00,1,snow,4.42,2015-01-04 16:00,-0.09,4.42,2015-01-05 09:00,2,2015-01-04 12:00,2015-01-05 08:00,-3.83,-0.97,0.79,1017.96,2.7,8.64,306,0.62,1,8.044,,0.49,2015-01-04 04:00,2015-01-04 16:00,4.42,-1.61,2015-01-04 23:00,2,2015-01-04 12:00
4,2015-01-05 01:00,Mostly cloudy throughout the day.,2015-01-05 08:00,0.52,0,0,,0,,2.7,2015-01-05 13:00,-1.46,2.7,2015-01-06 08:00,2.7,2015-01-05 13:00,2015-01-06 09:00,-5.28,-2.86,0.74,1023.65,2.87,7.09,312,0.66,1,9.836,,-0.09,2015-01-05 09:00,2015-01-05 13:00,2.7,-3.83,2015-01-05 08:00,2.7,2015-01-05 13:00
5,2015-01-06 01:00,Partly cloudy throughout the day.,2015-01-06 08:00,0.55,0,0,,0,,3.02,2015-01-06 15:00,-9.16,3.02,2015-01-07 06:00,1.06,2015-01-06 15:00,2015-01-07 06:00,-9.16,-6.58,0.64,1026.43,2.19,4.8,313,,1,10.003,,-5.68,2015-01-07 00:00,2015-01-06 15:00,3.02,-5.89,2015-01-06 21:00,1.06,2015-01-06 15:00
6,2015-01-07 01:00,Overcast throughout the day.,2015-01-07 08:00,0.58,0,0,,0,,-4.98,2015-01-07 16:00,-5.34,-4.98,2015-01-07 23:00,-5.04,2015-01-07 20:00,2015-01-07 23:00,-7.97,-11.98,0.66,1035.27,1.07,3.05,134,0.9,1,9.836,,-9.16,2015-01-07 06:00,2015-01-07 16:00,-4.98,-9.16,2015-01-07 06:00,-5.04,2015-01-07 20:00
7,2015-01-08 01:00,Overcast throughout the day.,2015-01-08 08:00,0.61,0,0,,0,,-3.18,2015-01-08 16:00,-3.42,-3.18,2015-01-08 20:00,-3.26,2015-01-08 15:00,2015-01-08 20:00,-6.04,-8.52,0.71,1035.08,1.24,3.57,109,0.91,1,10.003,,-5.07,2015-01-08 01:00,2015-01-09 00:00,-2.92,-7.49,2015-01-08 10:00,-2.92,2015-01-09 00:00
8,2015-01-09 01:00,"Drizzle until morning, starting again in the evening.",2015-01-09 08:00,0.64,0.015,0.1578,2015-01-09 21:00,0.59,rain,6.24,2015-01-09 14:00,4.32,6.24,2015-01-09 20:00,5.01,2015-01-09 14:00,2015-01-09 20:00,2.08,-1.01,0.79,1024.27,2.07,8.69,225,0.84,1,9.378,,-2.8,2015-01-09 02:00,2015-01-10 00:00,7.68,-5.63,2015-01-09 05:00,5.1,2015-01-10 00:00
9,2015-01-10 01:00,Light rain in the morning and afternoon.,2015-01-10 08:00,0.67,0.1813,1.5436,2015-01-10 12:00,1,rain,13.73,2015-01-10 16:00,7.54,13.73,2015-01-11 08:00,13.73,2015-01-10 16:00,2015-01-11 09:00,5.47,5.79,0.83,1010.45,2.64,8.05,258,0.79,1,7.853,,5.01,2015-01-10 07:00,2015-01-11 00:00,14.78,3.75,2015-01-10 07:00,14.78,2015-01-11 00:00
