,time,summary,sunriseTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureHigh.1,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLowTime,apparentTemperatureLow,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMaxTime,temperatureMax,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
0,2005-01-01 01:00,Overcast throughout the day.,2005-01-01 08:00,0.69,,,,,rain,5.05,2005-01-01 17:00,2.16,5.05,2005-01-01 21:00,4.19,2005-01-01 14:00,2005-01-02 09:00,0.91,1.37,0.89,1024.54,1.45,,259,0.9,1,,,1.16,2005-01-01 01:00,2005-01-01 23:00,5.31,-1.0,2005-01-01 04:00,4.29,2005-01-02 00:00
1,2005-01-02 01:00,Mostly cloudy throughout the day.,2005-01-02 08:00,0.72,,,,,rain,7.13,2005-01-02 20:00,0.15,7.13,2005-01-03 08:00,4.36,2005-01-02 20:00,2005-01-03 05:00,-2.89,1.94,0.84,1019.77,2.88,,265,0.86,1,,,2.89,2005-01-02 09:00,2005-01-02 20:00,7.13,0.19,2005-01-03 00:00,4.41,2005-01-02 03:00
2,2005-01-03 01:00,Mostly cloudy throughout the day.,2005-01-03 08:00,0.75,,,,,rain,6.35,2005-01-03 15:00,2.82,6.35,2005-01-04 00:00,1.74,2005-01-03 15:00,2005-01-03 23:00,-2.77,-1.21,0.71,1024.81,5.46,,292,0.58,1,,,0.15,2005-01-03 08:00,2005-01-03 15:00,6.35,-2.89,2005-01-03 05:00,1.74,2005-01-03 15:00
3,2005-01-04 01:00,Mostly cloudy throughout the day.,2005-01-04 08:00,0.79,,,,,rain,6.8,2005-01-04 20:00,4.16,6.8,2005-01-05 07:00,2.75,2005-01-04 20:00,2005-01-05 07:00,0.94,1.83,0.79,1023.56,6.71,,282,0.86,1,,,3.11,2005-01-04 01:00,2005-01-04 23:00,6.96,-1.97,2005-01-04 13:00,3.38,2005-01-04 23:00
4,2005-01-05 01:00,Mostly cloudy throughout the day.,2005-01-05 08:00,0.82,,,,,rain,8.87,2005-01-05 15:00,3.16,8.87,2005-01-06 07:00,6.18,2005-01-05 15:00,2005-01-06 07:00,0.63,-0.83,0.61,1025.84,3.77,,292,0.55,1,,,4.16,2005-01-05 07:00,2005-01-05 15:00,8.87,0.94,2005-01-05 07:00,6.18,2005-01-05 15:00
5,2005-01-06 01:00,Mostly cloudy throughout the day.,2005-01-06 08:00,0.86,,,,,rain,8.35,2005-01-06 17:00,-0.85,8.35,2005-01-07 06:00,4.31,2005-01-06 17:00,2005-01-07 06:00,-5.03,2.04,0.82,1025.49,4.42,,284,0.72,1,,,2.71,2005-01-06 10:00,2005-01-06 17:00,8.35,-0.04,2005-01-06 10:00,4.31,2005-01-06 17:00
6,2005-01-07 01:00,Mostly cloudy throughout the day.,2005-01-07 08:00,0.9,,,,,rain,6.46,2005-01-07 17:00,-1.17,6.46,2005-01-08 09:00,4.85,2005-01-07 17:00,2005-01-08 09:00,-1.17,0.71,0.82,1032.56,2.53,,250,0.74,1,,,-0.85,2005-01-07 06:00,2005-01-07 17:00,6.46,-5.03,2005-01-07 06:00,4.85,2005-01-07 17:00
7,2005-01-08 01:00,Partly cloudy throughout the day.,2005-01-08 08:00,0.93,,,,,rain,10.67,2005-01-08 16:00,-1.57,10.67,2005-01-09 04:00,10.67,2005-01-08 16:00,2005-01-09 09:00,-2.5,0.71,0.83,1026.89,1.28,,134,0.32,1,,,-1.17,2005-01-08 09:00,2005-01-08 16:00,10.67,-1.17,2005-01-08 09:00,10.67,2005-01-08 16:00
8,2005-01-09 01:00,Mostly cloudy throughout the day.,2005-01-09 08:00,0.97,,,,,rain,8.36,2005-01-09 15:00,-1.46,8.36,2005-01-10 08:00,6.24,2005-01-09 15:00,2005-01-10 05:00,-1.5,1.3,0.89,1028.43,1.76,,244,0.59,1,,,-1.57,2005-01-09 04:00,2005-01-09 15:00,8.36,-2.5,2005-01-09 09:00,6.24,2005-01-09 15:00
9,2005-01-10 01:00,Partly cloudy throughout the day.,2005-01-10 08:00,0.01,,,,,rain,10.55,2005-01-10 16:00,-0.75,10.55,2005-01-11 09:00,10.55,2005-01-10 16:00,2005-01-11 09:00,-0.75,1.8,0.87,1031.76,1.43,,173,0.3,1,,,-1.46,2005-01-10 08:00,2005-01-10 16:00,10.55,-1.5,2005-01-10 05:00,10.55,2005-01-10 16:00
10,2005-01-11 01:00,Clear throughout the day.,2005-01-11 08:00,0.05,,,,,snow,2.21,2005-01-11 15:00,-0.06,2.21,2005-01-12 02:00,2.21,2005-01-11 15:00,2005-01-12 02:00,-0.06,0.34,0.98,1029.96,0.75,,125,,0,,,-0.75,2005-01-11 09:00,2005-01-11 15:00,2.21,-0.75,2005-01-11 09:00,2.21,2005-01-11 15:00
11,2005-01-12 01:00,Overcast throughout the day.,2005-01-12 08:00,0.09,,,,,snow,0.44,2005-01-12 16:00,-1.62,0.44,2005-01-13 08:00,0.44,2005-01-12 16:00,2005-01-13 07:00,-4.02,-0.55,0.98,1029.17,0.88,,177,1.0,1,,,-1.17,2005-01-12 22:00,2005-01-12 16:00,0.44,-3.33,2005-01-12 21:00,0.44,2005-01-12 16:00
12,2005-01-13 01:00,Overcast throughout the day.,2005-01-13 08:00,0.13,,,,,snow,1.46,2005-01-13 19:00,1.16,1.46,2005-01-14 01:00,1.46,2005-01-13 19:00,2005-01-14 08:00,-3.33,-0.29,0.99,1025.96,1.26,,231,0.93,1,,,-1.62,2005-01-13 08:00,2005-01-13 22:00,2.11,-4.02,2005-01-13 07:00,1.49,2005-01-13 21:00
13,2005-01-14 01:00,Partly cloudy throughout the day.,2005-01-14 08:00,0.17,,,,,rain,4.71,2005-01-14 15:00,0.61,4.71,2005-01-14 22:00,0.27,2005-01-14 17:00,2005-01-15 09:00,-3.49,-1.19,0.78,1026.49,4.81,,307,0.2,1,,,0.61,2005-01-14 22:00,2005-01-14 15:00,4.71,-3.33,2005-01-14 08:00,0.27,2005-01-14 17:00
14,2005-01-15 01:00,Partly cloudy throughout the day.,2005-01-15 08:00,0.2,,,,,rain,6.04,2005-01-15 15:00,-5.97,6.04,2005-01-16 09:00,3.58,2005-01-15 17:00,2005-01-16 09:00,-5.97,-2.44,0.71,1027.93,4.01,,320,0.36,1,,,-0.69,2005-01-16 00:00,2005-01-15 15:00,6.04,-3.49,2005-01-15 09:00,3.58,2005-01-15 17:00
